session_id,cities,session_date,session_time,user_id,joining_date,country,num_cities,session_hour,coordinates,distances,avg_distance,std_distance,intent
Z10NTONX80FWU,Los Angeles CA,2015-03-08,13:05:53,9874,2015-03-07,DE,1,13,"['34.0536909, -118.2427666']",[],0.0,0.0,high
VIKXGYB0YTVPG,"New York NY, Baltimore MD",2015-03-08,13:12:15,6262,2015-03-01,FR,2,13,"['40.7127281, -74.0060152', '39.2908816, -76.610759']",[272.73605892878385],272.73605892878385,0.0,high
XO77OF1N0ZOHB,"Dallas TX, Fort Worth TX",2015-03-08,13:13:57,3307,2015-03-04,unknown,2,13,"['32.7762719, -96.7968559', '32.753177, -97.3327459']",[50.27836316108103],50.27836316108103,0.0,high
8XWI35P3ZR9S5,"New York NY, Houston TX",2015-03-08,13:17:37,9887,2015-03-01,UK,2,13,"['40.7127281, -74.0060152', '29.7589382, -95.3676974']",[2283.4731891218285],2283.4731891218285,0.0,low
G07UIBXAYET4Z,"Dallas TX, Toronto ON",2015-03-08,14:10:58,8402,2015-03-08,FR,2,14,"['32.7762719, -96.7968559', '43.6534817, -79.3839347']",[1938.1200945218004],1938.1200945218004,0.0,low
8KQ7JYXTIFNZ1,"San Jose CA, Los Angeles CA, Montreal QC",2015-03-08,14:17:11,5327,2015-03-02,ES,3,14,"['37.3361905, -121.8905833', '34.0536909, -118.2427666', '45.4972159, -73.6103642']","[491.49140307613214, 4072.7575430303937, 3971.6882636030427]",2845.312403236523,1664.9141570279307,low
29UQCUE1QVAA5,New York NY,2015-03-08,15:16:55,6371,2015-02-28,ES,1,15,"['40.7127281, -74.0060152']",[],0.0,0.0,high
405NBHQL2I6TR,"Dallas TX, Plano TX, Arlington TX",2015-03-08,15:18:32,2273,2015-03-05,IT,3,15,"['32.7762719, -96.7968559', '33.0136764, -96.6925096', '32.701938999999996, -97.10562379033699']","[28.080613692280302, 30.09114105296232, 51.870004426751734]",36.680586390664786,10.771857477497102,high
I1ZJFJZP11DL7,New York NY,2015-03-08,15:38:35,793,2015-03-01,IT,1,15,"['40.7127281, -74.0060152']",[],0.0,0.0,high
72ULP4Y8WCB5Z,"New York NY, Toronto ON",2015-03-08,16:42:59,9181,2015-03-08,US,2,16,"['40.7127281, -74.0060152', '43.6534817, -79.3839347']",[551.2472669034609],551.2472669034609,0.0,high
FJ0AL9N8H7S8U,Los Angeles CA,2015-03-08,18:36:58,3531,2015-03-04,US,1,18,"['34.0536909, -118.2427666']",[],0.0,0.0,high
51SH64U5DZ1XR,San Antonio TX,2015-03-08,22:06:00,5601,2015-03-08,US,1,22,"['29.4246002, -98.4951405']",[],0.0,0.0,high
DN3WJ0S5I5JSR,Chicago IL,2015-03-09,00:52:51,7760,2015-03-09,unknown,1,0,"['41.8755616, -87.6244212']",[],0.0,0.0,high
ILBV0F957QYER,New York NY,2015-03-09,00:59:55,6066,2015-03-01,US,1,0,"['40.7127281, -74.0060152']",[],0.0,0.0,high
JVQZP52F85R8L,"San Diego CA, Long Beach CA",2015-03-09,01:17:43,8091,2015-03-01,unknown,2,1,"['32.7174209, -117.1627714', '47.9960267, -53.8155345']",[5475.882538742727],5475.882538742727,0.0,low
H04MZ7P3MSQWG,Phoenix AZ,2015-03-09,03:07:37,6074,2015-03-08,DE,1,3,"['33.4484367, -112.0741417']",[],0.0,0.0,high
M9G5MQHUBYZ4F,Houston TX,2015-03-09,03:19:13,1611,2015-02-28,unknown,1,3,"['29.7589382, -95.3676974']",[],0.0,0.0,high
8MV7R3MT4E0PD,Montreal QC,2015-03-09,04:09:54,9054,2015-03-01,unknown,1,4,"['45.4972159, -73.6103642']",[],0.0,0.0,high
TNS4OPZC54NPO,Montreal QC,2015-03-09,04:23:47,706,2015-03-09,DE,1,4,"['45.4972159, -73.6103642']",[],0.0,0.0,high
MC64VRD6QUYQL,Chicago IL,2015-03-09,07:03:45,3142,2015-03-09,unknown,1,7,"['41.8755616, -87.6244212']",[],0.0,0.0,high
BVOB5M4GXOI2N,"New York NY, Newark NJ",2015-03-09,07:24:30,4059,2015-03-01,IT,2,7,"['40.7127281, -74.0060152', '40.735657, -74.1723667']",[14.28298085571759],14.28298085571759,0.0,high
NNW37QY1PFAE5,New York NY,2015-03-09,07:30:49,4097,2015-03-04,UK,1,7,"['40.7127281, -74.0060152']",[],0.0,0.0,high
EQFK2GYHF8YDN,San Diego CA,2015-03-09,07:45:11,112,2015-03-09,DE,1,7,"['32.7174209, -117.1627714']",[],0.0,0.0,high
E5JTJC1FXX4J7,Toronto ON,2015-03-09,07:54:03,268,2015-03-09,UK,1,7,"['43.6534817, -79.3839347']",[],0.0,0.0,high
HPPSKUQWKDMHV,New York NY,2015-03-09,07:54:44,6201,2015-02-28,unknown,1,7,"['40.7127281, -74.0060152']",[],0.0,0.0,high
XVX3DBSTJHPDO,OTTAWA ON,2015-03-09,08:03:57,1727,2015-03-02,ES,1,8,"['45.421106, -75.690308']",[],0.0,0.0,high
I9YOJMHICXY5U,New York NY,2015-03-09,08:55:14,562,2015-03-06,FR,1,8,"['40.7127281, -74.0060152']",[],0.0,0.0,high
49PC36XN2SB6F,Los Angeles CA,2015-03-09,09:08:05,7433,2015-03-06,UK,1,9,"['34.0536909, -118.2427666']",[],0.0,0.0,high
C736V3DRE88QO,"Houston TX, Los Angeles CA",2015-03-09,09:57:50,5415,2015-03-06,DE,2,9,"['29.7589382, -95.3676974', '34.0536909, -118.2427666']",[2210.480502154958],2210.480502154958,0.0,low
EZC7YP981VM1H,"Montreal QC, OTTAWA ON, Toronto ON",2015-03-09,11:55:19,9206,2015-03-08,FR,3,11,"['45.4972159, -73.6103642', '45.421106, -75.690308', '43.6534817, -79.3839347']","[162.89704943731655, 502.10702739918554, 353.1588884496667]",339.3876550953896,138.82383906302832,high
0UTNC3AT5CJ8X,"New York NY, Toronto ON",2015-03-09,12:22:41,10932,2015-03-04,DE,2,12,"['40.7127281, -74.0060152', '43.6534817, -79.3839347']",[551.2472669034609],551.2472669034609,0.0,high
IVDM90N62WQQQ,New York NY,2015-03-09,13:10:37,7504,2015-03-02,UK,1,13,"['40.7127281, -74.0060152']",[],0.0,0.0,high
WAE4L9UC1DC24,"Chicago IL, Toronto ON",2015-03-09,13:47:20,2146,2015-03-02,DE,2,13,"['41.8755616, -87.6244212', '43.6534817, -79.3839347']",[702.4693684489885],702.4693684489885,0.0,high
F268OCL80EW0O,"Toronto ON, Kitchener ON, London ON",2015-03-09,14:02:53,10637,2015-03-02,DE,3,14,"['43.6534817, -79.3839347', '43.453168, -80.494423', '42.9836747, -81.2496068']","[92.45141996701352, 168.64036825175424, 80.53272925305076]",113.87483915727285,39.02957152239519,high
W3TT3HYVO73VY,"Philadelphia PA, Toronto ON",2015-03-09,14:21:44,1137,2015-03-03,FR,2,14,"['39.9527237, -75.1635262', '43.6534817, -79.3839347']",[540.1880764367846],540.1880764367846,0.0,high
QGTNWT6K59KXR,Vancouver BC,2015-03-09,14:26:23,10859,2015-03-06,DE,1,14,"['49.2608724, -123.1139529']",[],0.0,0.0,high
BZJ5GC03CTS80,"Montreal QC, Vancouver BC",2015-03-09,14:37:17,5960,2015-03-09,DE,2,14,"['45.4972159, -73.6103642', '49.2608724, -123.1139529']",[3694.2097584771163],3694.2097584771163,0.0,low
3JQNO1WGGDPBU,"San Antonio TX, Los Angeles CA, Houston TX",2015-03-09,15:16:07,8491,2015-03-02,UK,3,15,"['29.4246002, -98.4951405', '34.0536909, -118.2427666', '29.7589382, -95.3676974']","[1936.8479379510406, 305.2309057652728, 2210.480502154958]",1484.186448623757,841.0988146766745,low
6F2Y9B1RAIUIY,"New York NY, Philadelphia PA",2015-03-09,15:18:11,175,2015-03-08,UK,2,15,"['40.7127281, -74.0060152', '39.9527237, -75.1635262']",[129.60181091014726],129.60181091014726,0.0,high
UJQQX4ELZ7R75,"New York NY, Chicago IL",2015-03-09,15:42:37,5393,2015-03-08,US,2,15,"['40.7127281, -74.0060152', '41.8755616, -87.6244212']",[1146.7355698523086],1146.7355698523086,0.0,high
HMAFU3LDHAFGI,Toronto ON,2015-03-09,16:09:09,5203,2015-03-01,ES,1,16,"['43.6534817, -79.3839347']",[],0.0,0.0,high
US7DRSE9ZRX9M,Columbus OH,2015-03-09,16:44:28,2208,2015-03-09,US,1,16,"['39.9622601, -83.0007065']",[],0.0,0.0,high
A9I6WWOS9N4IZ,"Dallas TX, Plano TX",2015-03-09,17:35:37,10113,2015-03-07,US,2,17,"['32.7762719, -96.7968559', '33.0136764, -96.6925096']",[28.080613692280302],28.080613692280302,0.0,high
BQJOETYD4UJS0,"Los Angeles CA, Bakersfield CA",2015-03-09,19:25:20,9799,2015-03-07,US,2,19,"['34.0536909, -118.2427666', '35.3738712, -119.0194639']",[162.82082448539336],162.82082448539336,0.0,high
L9SDHQXOU5WNO,"Toronto ON, Saint Catharines-Niagara ON",2015-03-10,00:38:41,5393,2015-03-08,US,2,0,"['43.6534817, -79.3839347', '43.1579812, -79.2441003']",[56.20360770779935],56.20360770779935,0.0,high
5MU1TR79HLZAW,"Chicago IL, Fort Wayne IN",2015-03-10,00:39:36,7555,2015-03-08,US,2,0,"['41.8755616, -87.6244212', '41.0799898, -85.1386015']",[225.634878831619],225.634878831619,0.0,high
GH0WOONGN3XD7,New York NY,2015-03-10,03:36:26,8117,2015-03-10,unknown,1,3,"['40.7127281, -74.0060152']",[],0.0,0.0,high
UXUE9M2V0CTCS,Houston TX,2015-03-10,05:19:35,3344,2015-03-07,unknown,1,5,"['29.7589382, -95.3676974']",[],0.0,0.0,high
NHFAMXTPW59HT,"Chicago IL, Fort Wayne IN",2015-03-10,05:27:37,5643,2015-03-07,unknown,2,5,"['41.8755616, -87.6244212', '41.0799898, -85.1386015']",[225.634878831619],225.634878831619,0.0,high
E63ZGE7PKTNPQ,Toronto ON,2015-03-10,06:07:24,6998,2015-03-06,unknown,1,6,"['43.6534817, -79.3839347']",[],0.0,0.0,high
8YRP28V9D39GN,"San Antonio TX, New York NY",2015-03-10,06:25:24,1958,2015-03-02,FR,2,6,"['29.4246002, -98.4951405', '40.7127281, -74.0060152']",[2547.986584999481],2547.986584999481,0.0,low
PCUK6F7WSDMYY,New York NY,2015-03-10,06:52:45,7075,2015-03-01,unknown,1,6,"['40.7127281, -74.0060152']",[],0.0,0.0,high
5KPF385TKNU4J,"New York NY, Toronto ON",2015-03-10,06:54:43,6658,2015-03-06,DE,2,6,"['40.7127281, -74.0060152', '43.6534817, -79.3839347']",[551.2472669034609],551.2472669034609,0.0,high
O3MO3BAYD2MN0,Montreal QC,2015-03-10,08:17:51,4430,2015-03-07,DE,1,8,"['45.4972159, -73.6103642']",[],0.0,0.0,high
0W72E6K4I3D3Q,"Jacksonville FL, Toronto ON",2015-03-10,08:37:40,758,2015-03-10,DE,2,8,"['30.3321838, -81.655651', '43.6534817, -79.3839347']",[1491.9824975577935],1491.9824975577935,0.0,high
GQ8B1IH2Q7M89,Montreal QC,2015-03-10,09:28:23,2134,2015-03-05,DE,1,9,"['45.4972159, -73.6103642']",[],0.0,0.0,high
7CWLMLE5PNDZD,New York NY,2015-03-10,09:39:43,8597,2015-03-01,UK,1,9,"['40.7127281, -74.0060152']",[],0.0,0.0,high
DBUJAAO2EMZTD,Jacksonville FL,2015-03-10,10:12:21,5954,2015-03-07,UK,1,10,"['30.3321838, -81.655651']",[],0.0,0.0,high
PPWKZJ18WUZD1,Houston TX,2015-03-10,10:23:48,1454,2015-03-07,FR,1,10,"['29.7589382, -95.3676974']",[],0.0,0.0,high
60WJYPOEVVAU6,Dallas TX,2015-03-10,11:09:32,938,2015-03-02,unknown,1,11,"['32.7762719, -96.7968559']",[],0.0,0.0,high
04SIZSX0S7JYB,New York NY,2015-03-10,11:42:29,6256,2015-03-06,ES,1,11,"['40.7127281, -74.0060152']",[],0.0,0.0,high
YJDP1OL2TMCFK,Toronto ON,2015-03-10,11:57:18,4092,2015-03-08,UK,1,11,"['43.6534817, -79.3839347']",[],0.0,0.0,high
3QDZTHEDCHFMP,"Phoenix AZ, Scottsdale AZ, Mesa AZ",2015-03-10,12:03:56,9718,2015-02-28,FR,3,12,"['33.4484367, -112.0741417', '33.4942189, -111.9260184', '33.4151117, -111.8314773']","[14.675038981833286, 22.867349591379586, 12.419315454513969]",16.653901342575615,4.48904418284853,high
OZTCJ79UA900K,New York NY,2015-03-10,12:05:56,3733,2015-03-03,ES,1,12,"['40.7127281, -74.0060152']",[],0.0,0.0,high
CW5MAW4ZT6VSW,"San Antonio TX, Toronto ON",2015-03-10,12:34:37,6487,2015-03-08,ES,2,12,"['29.4246002, -98.4951405', '43.6534817, -79.3839347']",[2317.7843942659],2317.7843942659,0.0,low
M2EFZCBXNV8KY,Indianapolis IN,2015-03-10,13:04:07,6668,2015-03-09,ES,1,13,"['39.7683331, -86.1583502']",[],0.0,0.0,high
CWYI5BL55J7FW,"New York NY, Los Angeles CA",2015-03-10,13:24:07,5694,2015-02-28,US,2,13,"['40.7127281, -74.0060152', '34.0536909, -118.2427666']",[3944.2753995585103],3944.2753995585103,0.0,low
O53B314SICV65,"Montreal QC, OTTAWA ON, Oshawa ON",2015-03-10,13:27:46,10100,2015-03-04,DE,3,13,"['45.4972159, -73.6103642', '45.421106, -75.690308', '43.91768, -78.862953']","[162.89704943731655, 451.63301959019554, 301.96998254688003]",305.50001719146405,117.90239175825351,high
XNMIYH7GDH7R2,Vancouver BC,2015-03-10,13:54:25,9101,2015-03-03,FR,1,13,"['49.2608724, -123.1139529']",[],0.0,0.0,high
4VSYQOYLLZWAE,New York NY,2015-03-10,13:57:28,7934,2015-03-01,UK,1,13,"['40.7127281, -74.0060152']",[],0.0,0.0,high
P0YWPU8DZQO1Q,"Calgary AB, Seattle WA",2015-03-10,14:05:15,6374,2015-03-08,UK,2,14,"['51.0534234, -114.0625892', '47.6038321, -122.3300624']",[712.3351463828408],712.3351463828408,0.0,high
VJQKYTW5P4J5V,Calgary AB,2015-03-10,14:28:33,8358,2015-02-28,UK,1,14,"['51.0534234, -114.0625892']",[],0.0,0.0,high
KK96TE09XDJB8,"Toronto ON, Los Angeles CA",2015-03-10,14:44:13,5980,2015-03-10,DE,2,14,"['43.6534817, -79.3839347', '34.0536909, -118.2427666']",[3501.3538465544902],3501.3538465544902,0.0,low
HB7IJW8KG66DD,San Antonio TX,2015-03-10,14:58:49,4525,2015-03-09,DE,1,14,"['29.4246002, -98.4951405']",[],0.0,0.0,high
M3DWU1WAHQAMS,"Dallas TX, Fort Worth TX, Arlington TX",2015-03-10,15:22:13,6683,2015-03-03,US,3,15,"['32.7762719, -96.7968559', '32.753177, -97.3327459', '32.701938999999996, -97.10562379033699']","[50.27836316108103, 30.09114105296232, 22.03552127071721]",34.13500849492019,11.879370842686845,high
NRGQCXZUFGOFF,Toronto ON,2015-03-10,19:31:30,2091,2015-03-04,US,1,19,"['43.6534817, -79.3839347']",[],0.0,0.0,high
GWLTFI0AUBVEQ,"New York NY, Montreal QC",2015-03-10,20:49:50,4964,2015-03-09,US,2,20,"['40.7127281, -74.0060152', '45.4972159, -73.6103642']",[532.5046492455209],532.5046492455209,0.0,high
8CUIWA157M6U9,New York NY,2015-03-11,06:09:06,3323,2015-03-10,unknown,1,6,"['40.7127281, -74.0060152']",[],0.0,0.0,high
YD5OG66USFZEP,"Los Angeles CA, Toronto ON",2015-03-11,07:55:17,6611,2015-03-08,unknown,2,7,"['34.0536909, -118.2427666', '43.6534817, -79.3839347']",[3501.3538465544902],3501.3538465544902,0.0,low
ZP8JBU98I9WNX,New York NY,2015-03-11,08:42:22,2456,2015-03-09,IT,1,8,"['40.7127281, -74.0060152']",[],0.0,0.0,high
6W53AGYKZ3KXJ,Vancouver BC,2015-03-11,09:32:11,8294,2015-03-01,DE,1,9,"['49.2608724, -123.1139529']",[],0.0,0.0,high
7DX6G0OME9DCW,Los Angeles CA,2015-03-11,09:43:18,2846,2015-03-07,unknown,1,9,"['34.0536909, -118.2427666']",[],0.0,0.0,high
AVI9I53NCBUUL,New York NY,2015-03-11,09:46:02,6503,2015-03-04,FR,1,9,"['40.7127281, -74.0060152']",[],0.0,0.0,high
JND2G8MY89HX9,"Los Angeles CA, Long Beach CA",2015-03-11,10:51:09,6679,2015-03-08,UK,2,10,"['34.0536909, -118.2427666', '47.9960267, -53.8155345']",[5466.040110774777],5466.040110774777,0.0,low
3XR7RXGYGBCUM,"Indianapolis IN, Toronto ON",2015-03-11,11:10:46,9971,2015-03-03,FR,2,11,"['39.7683331, -86.1583502', '43.6534817, -79.3839347']",[709.5752342822462],709.5752342822462,0.0,high
PXJVXSGCSW4AG,Toronto ON,2015-03-11,11:17:16,2537,2015-03-11,IT,1,11,"['43.6534817, -79.3839347']",[],0.0,0.0,high
LL73N26WPIV8B,Toronto ON,2015-03-11,12:06:31,5189,2015-03-02,UK,1,12,"['43.6534817, -79.3839347']",[],0.0,0.0,high
6PLXCHNISAYYR,"Dallas TX, New York NY",2015-03-11,12:07:27,1890,2015-03-10,UK,2,12,"['32.7762719, -96.7968559', '40.7127281, -74.0060152']",[2209.332009366533],2209.332009366533,0.0,low
C7ROP2K3TKCOP,Chicago IL,2015-03-11,12:21:18,1710,2015-03-07,DE,1,12,"['41.8755616, -87.6244212']",[],0.0,0.0,high
CKF5XU68MZB2G,"Vancouver BC, Portland OR",2015-03-11,12:39:37,9332,2015-03-01,FR,2,12,"['49.2608724, -123.1139529', '45.5202471, -122.6741949']",[417.1979270933703],417.1979270933703,0.0,high
9AQ1O1XDQP5U9,Chicago IL,2015-03-11,13:03:37,5206,2015-03-01,UK,1,13,"['41.8755616, -87.6244212']",[],0.0,0.0,high
ZNFY9DE493C5X,"Dallas TX, Chicago IL",2015-03-11,13:22:45,2698,2015-03-04,unknown,2,13,"['32.7762719, -96.7968559', '41.8755616, -87.6244212']",[1294.7628809401672],1294.7628809401672,0.0,high
3DSAJN30YVDCM,Chicago IL,2015-03-11,13:49:47,3692,2015-03-05,UK,1,13,"['41.8755616, -87.6244212']",[],0.0,0.0,high
1PPWBC7EJQJRW,"Chicago IL, Madison WI",2015-03-11,14:05:17,8059,2015-03-02,DE,2,14,"['41.8755616, -87.6244212', '43.074761, -89.3837613']",[196.65156165101033],196.65156165101033,0.0,high
Y31HJE7NKNCU3,Chicago IL,2015-03-11,14:42:13,8746,2015-03-09,UK,1,14,"['41.8755616, -87.6244212']",[],0.0,0.0,high
9YT0J4UUW9P1O,"San Jose CA, Oakland CA",2015-03-11,15:09:10,4361,2015-03-03,DE,2,15,"['37.3361905, -121.8905833', '44.4521637, -64.3551639']",[4811.451797224191],4811.451797224191,0.0,low
NVL0PBIK4T4U6,"New York NY, Jersey City NJ",2015-03-11,15:35:48,1170,2015-03-04,DE,2,15,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
NWEJTJOJKGM4I,"Houston TX, Dallas TX, Plano TX",2015-03-11,15:37:11,9710,2015-03-11,ES,3,15,"['29.7589382, -95.3676974', '32.7762719, -96.7968559', '33.0136764, -96.6925096']","[361.1594077288484, 382.22943911304964, 28.080613692280302]",257.1564868447261,162.2093365604035,high
ARX82X06C5P96,"Toronto ON, Buffalo NY",2015-03-11,15:37:42,1144,2015-03-03,DE,2,15,"['43.6534817, -79.3839347', '42.8867166, -78.8783922']",[94.55668154528945],94.55668154528945,0.0,high
2OB1X05TMS7AS,"Jacksonville FL, Hialeah FL",2015-03-11,15:53:15,5997,2015-03-08,IT,2,15,"['30.3321838, -81.655651', '25.8575963, -80.2781057']",[514.0103112412373],514.0103112412373,0.0,high
RCP32PB4NQOP4,New York NY,2015-03-11,16:02:10,8917,2015-03-02,US,1,16,"['40.7127281, -74.0060152']",[],0.0,0.0,high
9R2C4XNWMVWWM,New York NY,2015-03-11,17:13:28,10363,2015-03-01,UK,1,17,"['40.7127281, -74.0060152']",[],0.0,0.0,high
STH4JVN6X63XC,"Montreal QC, Toronto ON",2015-03-11,17:26:16,6392,2015-03-08,US,2,17,"['45.4972159, -73.6103642', '43.6534817, -79.3839347']",[502.10702739918554],502.10702739918554,0.0,high
ZRTBWYQ65231M,San Jose CA,2015-03-11,18:21:19,6453,2015-03-01,US,1,18,"['37.3361905, -121.8905833']",[],0.0,0.0,high
8COHOMHACUPD2,"Philadelphia PA, Newark NJ",2015-03-11,18:23:16,8190,2015-02-28,US,2,18,"['39.9527237, -75.1635262', '40.735657, -74.1723667']",[121.03515994764935],121.03515994764935,0.0,high
IHSG2GX9VOTIF,"Vancouver BC, New York NY",2015-03-12,02:03:06,10817,2015-02-28,unknown,2,2,"['49.2608724, -123.1139529', '40.7127281, -74.0060152']",[3914.1866982834285],3914.1866982834285,0.0,low
JI5J25NAT4CFK,"Houston TX, San Antonio TX",2015-03-12,05:57:15,7070,2015-03-01,unknown,2,5,"['29.7589382, -95.3676974', '29.4246002, -98.4951405']",[305.2309057652728],305.2309057652728,0.0,high
VCLYOIJLZDE9M,Philadelphia PA,2015-03-12,06:34:58,2190,2015-03-10,unknown,1,6,"['39.9527237, -75.1635262']",[],0.0,0.0,high
GUNF2K9Y946KA,"Montreal QC, Quebec QC",2015-03-12,07:22:59,3639,2015-03-05,UK,2,7,"['45.4972159, -73.6103642', '46.8259601, -71.2352226']",[235.49741291531294],235.49741291531294,0.0,high
KQQZ4WTTNN34W,"New York NY, Los Angeles CA",2015-03-12,07:35:40,852,2015-03-05,UK,2,7,"['40.7127281, -74.0060152', '34.0536909, -118.2427666']",[3944.2753995585103],3944.2753995585103,0.0,low
A923B4EL6QI00,Toronto ON,2015-03-12,07:39:58,8046,2015-03-10,IT,1,7,"['43.6534817, -79.3839347']",[],0.0,0.0,high
CGEI7V8WD0V80,"Philadelphia PA, New York NY",2015-03-12,07:49:34,5426,2015-03-02,unknown,2,7,"['39.9527237, -75.1635262', '40.7127281, -74.0060152']",[129.60181091014726],129.60181091014726,0.0,high
5EVZNNSVLF8BN,"Toronto ON, Hamilton ON, Kitchener ON, London ON",2015-03-12,08:53:11,10841,2015-03-03,DE,4,8,"['43.6534817, -79.3839347', '43.2425289, -79.9470423', '43.453168, -80.494423', '42.9836747, -81.2496068']","[64.51527614967324, 92.45141996701352, 168.64036825175424, 50.173075021688895, 109.84703230464497, 80.53272925305076]",94.35998349130426,38.287180735446796,high
0F0LGZE06IX1O,Detroit MI,2015-03-12,09:28:09,3905,2015-03-10,IT,1,9,"['42.3315509, -83.0466403']",[],0.0,0.0,high
BYP4AJHKJ2DEY,New York NY,2015-03-12,09:33:58,9402,2015-03-01,FR,1,9,"['40.7127281, -74.0060152']",[],0.0,0.0,high
YS18QT9MC5H0O,New York NY,2015-03-12,10:13:45,4208,2015-03-07,UK,1,10,"['40.7127281, -74.0060152']",[],0.0,0.0,high
SC9OZVCRDKYVY,"Los Angeles CA, Long Beach CA",2015-03-12,10:25:05,4534,2015-03-02,FR,2,10,"['34.0536909, -118.2427666', '47.9960267, -53.8155345']",[5466.040110774777],5466.040110774777,0.0,low
DRWV2YPEJ2JIJ,"Philadelphia PA, Newark NJ",2015-03-12,11:09:24,57,2015-02-28,unknown,2,11,"['39.9527237, -75.1635262', '40.735657, -74.1723667']",[121.03515994764935],121.03515994764935,0.0,high
MS2CQH5OV3TO0,"San Antonio TX, New York NY",2015-03-12,11:10:25,1609,2015-03-03,unknown,2,11,"['29.4246002, -98.4951405', '40.7127281, -74.0060152']",[2547.986584999481],2547.986584999481,0.0,low
MEQ9OSB83XAI7,Houston TX,2015-03-12,11:18:54,6663,2015-02-28,UK,1,11,"['29.7589382, -95.3676974']",[],0.0,0.0,high
YBBM39FTF157L,New York NY,2015-03-12,11:28:33,8457,2015-03-03,UK,1,11,"['40.7127281, -74.0060152']",[],0.0,0.0,high
QYLTJARFDS2QQ,"OTTAWA ON, Chicago IL",2015-03-12,12:31:48,2158,2015-03-05,IT,2,12,"['45.421106, -75.690308', '41.8755616, -87.6244212']",[1038.9938700142168],1038.9938700142168,0.0,high
M6HZD4MQSYTTK,"Chicago IL, Toronto ON",2015-03-12,12:46:09,6418,2015-03-06,ES,2,12,"['41.8755616, -87.6244212', '43.6534817, -79.3839347']",[702.4693684489885],702.4693684489885,0.0,high
OT8P097DZPJBS,Detroit MI,2015-03-12,12:47:48,7484,2015-03-01,IT,1,12,"['42.3315509, -83.0466403']",[],0.0,0.0,high
7VBT7QAQ2ZJPA,Houston TX,2015-03-12,12:52:13,1400,2015-03-09,UK,1,12,"['29.7589382, -95.3676974']",[],0.0,0.0,high
1F277EPYJ6UQG,"Chicago IL, New York NY",2015-03-12,13:17:36,10901,2015-03-11,FR,2,13,"['41.8755616, -87.6244212', '40.7127281, -74.0060152']",[1146.7355698523086],1146.7355698523086,0.0,high
YGE9VLL8XEWWZ,"Chicago IL, New York NY",2015-03-12,13:24:48,7329,2015-03-05,UK,2,13,"['41.8755616, -87.6244212', '40.7127281, -74.0060152']",[1146.7355698523086],1146.7355698523086,0.0,high
S108SPVXCJV3Y,New York NY,2015-03-12,13:26:42,1029,2015-03-04,DE,1,13,"['40.7127281, -74.0060152']",[],0.0,0.0,high
B9BY80J6LKLRD,"New York NY, Jersey City NJ",2015-03-12,13:37:42,1065,2015-03-03,UK,2,13,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
36NFL1MXGY4QN,Calgary AB,2015-03-12,14:27:12,21,2015-03-03,FR,1,14,"['51.0534234, -114.0625892']",[],0.0,0.0,high
ZF5RSBLBNY38F,"Los Angeles CA, New York NY",2015-03-12,14:31:30,10478,2015-03-09,US,2,14,"['34.0536909, -118.2427666', '40.7127281, -74.0060152']",[3944.2753995585103],3944.2753995585103,0.0,low
RJU1POSGOJXM4,"New York NY, Los Angeles CA",2015-03-12,14:33:21,2675,2015-03-07,IT,2,14,"['40.7127281, -74.0060152', '34.0536909, -118.2427666']",[3944.2753995585103],3944.2753995585103,0.0,low
80SK5WDXPW6UF,Columbus OH,2015-03-12,15:19:05,1461,2015-03-03,IT,1,15,"['39.9622601, -83.0007065']",[],0.0,0.0,high
H97B00ZNLVJ4S,Phoenix AZ,2015-03-13,03:27:31,7858,2015-03-02,unknown,1,3,"['33.4484367, -112.0741417']",[],0.0,0.0,high
